text,actual_intensity_score,predicted_intensity_score,predicted_intensity_label
"this is my ""go to"" starbucks. fast drive thru, comfy inside. one time years ago a drive thru attendant handed my hubby a cup whose lid wasn't properly snapped on - yikes! but they've been consistently more accurate since. nice associates, especially if you are going inside to meet a friend, etc. there's nothing especially unique about one starbucks to the next, true, but if you are in franklin - your two closest other starbucks choices either have difficult parking (downtown 5 points) or are always crazy crowded (cool springs, not carothers, beside carrabba's) - so i end up here a lot. a fellow yelper just recently posted her love for a starbucks raspberry mocha, omg. my 2013 diet is in trouble... they always have a nice selection of mugs and bagged beans if you owe someone an easy gift. and who wouldn't love a new stylist travel mug?",0.6856800000000001,0.666151834793915,Strong Positive
"i love starbucks, but it shouldn't take 20 minutes to get a drink. also, if there's a line out the door you probably should have more than one person making drinks. someone fast, preferably. head a block over to 19th for faster service.",-0.42284,-0.525195943062818,Negative
"timing is everything? yup! of course had to stop today to get the free holiday cups! of course you need to get the grande specialty drinks. as we were waiting, the line started to increase.. four cars behind me and three cars in front. hubby uses the app and says we needed to spend $20 to get 75 stars... our purchase total was $10.25... but he always falls for those gimmicks.. like buy one get one free etc.. when i got to the window and showed her his phone, she said the car in front paid for ours!!! perfect timing! thank you to the car in front!",0.98764,0.6090304602111215,Strong Positive
"we stopped in here to quickly warm up with a cup of coffee. i always am nice to people serving me, especially in big cities, because their jobs are probably stressful. plus, unless you were raised in a cave, you should just say please and thank you regardless. even with that though, i'm bummed the staff was terse and unfriendly. when i asked if they had decaf coffee they almost seemed angry i asked. soooo awkward. i've experienced better because the layout didn't seem conducive to this location either. for the size of the space, the tables were oddly placed and everyone was packed in like sardines. the people next to us were doing some odd things and we were exceptionally close to them. while the coffee was fine, just consider getting in and out. its the best route!",0.005160000000000053,0.19756103056204688,Neutral
everyone was so rude here. i work at a starbucks and if i acted the way they did i would have been fired a long time ago! it was only 9:30 am and no one was in there...it was like we were bothering them by being there.,-0.95068,-0.3143388892922925,Negative
i love going to this starbucks location. wonderful and pleasant crew! they have a drive through also.,0.96392,0.6962662814511813,Strong Positive
one of the few starbucks in carpinteria. it gets crowded in the morning. we did an online app order and walked in on a sunday morning. surprised to see a lot of locals satisfying their caffeine addiction. the cinnamon roll we got was crap but thats true with any starbucks. parking is plenty in the strip mall where its located.,0.56168,0.4135330253878968,Positive
"good service! this review is based on a drive-thru experience only. i was served quickly, the staff was friendly and the coffee was very hot and fresh. i didn't get anything fancy today just a cup of pike...",0.6353200000000001,0.6328129326681003,Strong Positive
very nice spot. excellent surroundings. nice service. various kinds of baked goods. fast and friendly service. has italian lemonade and cookie. a vanilla late with a madeline cookie. very yummy!! so relaxing and inviting to seat here and do some computer work.,0.6904,1.0,Strong Positive
"best starbucks around!! even if im at giant down the street that has starbucks inside, i make the effort to stop here instead because the staff is amazing and makes the best coffee! i come here all the time and they all know my name, my favorite drink, and even know if i want decaf/caf depending on what time i come in! they always have bright smiles on their faces, and ask about my day, i can say a few of them are practically my friends i talk to them so much when im there. they will always make the drink exactly how you like and are happy to fix it if not to your liking. best baristas around! that is for sure!",0.9952799999999999,1.0,Strong Positive
"good things about this location staff is all very nice and friendly shop is well maintained they've stepped up their game since my original review. i love the staff here and i'm like norm from cheers when i walk in. they all know my name and tray me like family ( actually better than my family ) once again the staff is all great. good job claudio, shay naynay, vee, wren, super mario (drew), markumark, shamir, aaron, jamie and to anyone i forgot. namaste",0.6959200000000001,1.0,Strong Positive
"new ""no straw lid""on my iced coffee doesn't fit! way too loose. of course drink spilled as the lid fell off. bs.",-0.8288800000000001,-0.3166428868884551,Negative
"ella and lee were awesome! got a delicious carmel macchiato, along with a carmel cappuccino. excellent customer service and made my morning a little better! thank you guys",0.9803999999999999,1.0,Strong Positive
"attention to detail is poor. went drive thru for iced coffee. let's face it, when you pay 3$ and up for a drink, it better be right and good. starbucks quality is exceptional but that doesn't mean a thing when your drink is filled up an inch from the bottom. also, cream and sugar amounts way off. just a bad product for the cost. heck, mickey d's would have been better for a buck each! if you do go to this location, just make double sure you get what you want. our problem was we went drive thru so no way to fix the problem after the fact.",-0.63676,0.06299281013709597,Neutral
best customer service! and they were able to handle a large order and got everything right.,0.86784,0.5442209917258027,Positive
never fails how amazing the team is. thanks for flipping my day from stressful to happy. you guys are the best,0.91028,1.0,Strong Positive
probably my favorite starbucks in brandon. it's very nice and cozy and a nice crowd. they keep this place up to date and clean.,0.9563200000000001,0.839335818729904,Strong Positive
"shout out to my early morning baristas!!!! this location goes out of their way for customers and really makes you feel welcome! they always welcome me by name in the morning and ask me how my day is going. the service is fast and friendly, which is great when i only have a 15 minute break to grab my coffee. when i say they go above and beyond i mean it. i was greeted by handwritten birthday wishes on my drink this morning, which brought a huge smile to my face!!",0.98724,1.0,Strong Positive
"my starbucks! or at least i like to think so. this place is why i spend a ridiculous amount of money for a cup of coffee. friendly staff, nice place. outdoor seating is a challenge due to binford traffic. inside fills up quickly if your looking for a place to work.",0.90576,-0.029166457503937357,Neutral
not happy at all they gave me warm and not hot coffee. tf. too pricey to screw that up.,-0.74428,-0.362691042718426,Negative
"this is my favorite starbucks location in all of sj and philadelphia. outdoor seating is a very enjoyable feature, and the interior is spacious and inviting. have never experienced a bad barista here. there are two bathrooms with average cleanliness. speed of drive through seems on par with other starbucks.",0.6537999999999999,0.7207478615062387,Strong Positive
"faster than the other starbucks in the area. the espresso is strong, like it should be. stronger than the starbucks on 19 and curlew. the staff was very friendly and the internet was great. i am a coffee girl and when i'm not feeling like i can't breathe in my jeans, i like a good caramel macchiato. this place gets it right. otherwise i go for the regular drip. this starbucks is probably my favorite in the area.",0.68716,0.8054178919532016,Strong Positive
"this starbucks saved my family and i from a bad time. after having dealt with horrible service at a local restaurant for my mother in laws birthday, we came here to grab coffee and cut a small cake for her. the staff went above and beyond, especially one of the gentlemen working. he gave us plates and forks and made sure we were ok. they were out of decaf and we came closer to closing and he did not hesitate to brew some for us (it was night time so caffeine didn't seem like a good idea.) our drinks were all great and we were able to share a special moment for a special day in an unexpected place. my respect for the staff at this starbucks for exceptional customer service!",0.9654,0.8384101870778661,Strong Positive
"most of the barristas are friendly and competent however there is one female, who makes the absolutely worst iced tea. for a venti 1/2 passion, 1/2 black iced tea she put in about 2 fingers of tea then about a cup of water, then iced and shook it. it barely had any color! when i questioned her on all the water she replied that it is made extra strong and must be diluted. she was not pleasant. the other employees are great but when i see this one making the coffee and tea, i leave and go next door to dunkin.",-0.07155999999999996,0.08138886948787677,Neutral
"ok, went back to see if maybe my initial 1 star review was a bit harsh. nope it wasn't. extremely long wait, staff is moving but nothing seems to be getting done. lots of frustrated customers in the store. district manager has let this store go down the drain. sad. you can always go up the street to mama java's for local business, but you will wait there too.",-0.95736,-0.012800324641412342,Neutral
"this starbucks is awesome ! personally, it's becoming a favorite! i believe this is a newer location with a newish design, they even have cool plants, curtains, shades and a modern interior which is cozy and inviting. the bathroom facilities are newish too. what i personally like of this starbucks vs other starbucks in the area is they play music that's at a good volume, not too high and it's a smaller cafe so it doesn't get overly noisy like some busier cafes which can become a bit overwhelming. i find that the baristas are friendly and welcoming, positive and in a good mood! this is a nice cafe to relax and grab a quick bite. warm, friendly atmosphere. i enjoy it! wish it was closer to me!",0.99756,1.0,Strong Positive
"this location is in the middle of a fry's grocery store. it's serviceable. it isn't a fully fledged starbucks store, so i wouldn't expect all the frills that come with it. but if you are looking for some quick pick me up, then this is a good place to go. i almost never go to these locations. just doesn't seem worth it to me. however my girlfriend wanted to stop here for a bit, because she was craving their iced coffee after finishing her shopping. i opted for an iced tea. it was a little overpriced, because they absolutely load those cups with ice, but it was a nice refreshing stop gap in our day.",0.0954,0.2370277317297714,Positive
loyal starbucks customer and this is the friendliest starbucks i have ever been to. hands down! i'm a yelp reader but not a yelp reviewer. so i'm giving a review for this starbucks because that's how strongly i feel about this location.,0.94768,0.22027434417746192,Positive
finally: a starbucks that does everything right. i'm so used to sub-par starbucks places messing up my order. they were nice & everything was extra good.,0.87632,0.1865110474061532,Neutral
"over priced ""high-end"" quality. i submitted a mobile order because i was rushing this morning. i didn't check my order until i got to my office. completely disappointed! my ""warmed"" banana bread.",-0.72916,-0.3439452812461885,Negative
"i frequent this location often because it's literally down the street from my house. i have never had a problem in there, but lately, it seems they got new staff or something because the baristas are extremely lazy! the last two visits, two different baristas mixed two drinks in one blender when the ingredients have different measurements! i watched them do this with my own two eyes! like are you kidding me, each drink is very specific for a reason, that's why we have the option to customize our drinks and for you to totally disregard that is flat out rude!!!!! i need them to get it together, i shouldn't have to stand watch like a hawk to get a drink i am paying for made properly!",-0.85564,-0.4552522453815995,Negative
"forgot my order and took 5 min, it's whatever 2 star from me because they did make up my drink right away when i said something.",-0.3,-0.1975118644720734,Neutral
"cute corner location and friendly service. this was a nice location but nothing to write home about. the location is cute but can be a pain to get to and parking, depending on the time of day is not the greatest. that being said, they have plenty of merchandise and the couple of times that i have been here, they have always gotten my order right.",0.19979999999999998,0.44377921860193403,Positive
[945] 6/18/2019 it's located on a busy highway so many people stop for a hot drink. this starbucks is very slow.. i mean very slow... it took a long time to get our order. a few nice outdoor chairs. if i come back i hope the service is faster.,-0.39999999999999997,0.1327510816850813,Neutral
"this starbucks is very clean, in a small and nice location, their service is great, the people here always serve with a smile. i came here to get coffee with my girlfriend and they make the coffee perfect every time that i have been here, i'll have to go back and put them to the test again, i know starbucks isn't for a lot of people because they are a little bit higher than other coffee places, but i think the customer service makes up for a lot of the negativity that is given to starbucks, give them a try and if their not for you more power to you enjoy!",0.93064,0.6530795655008179,Strong Positive
"this opry mall location is the only oasis in the area. thankfully, it opens earlier than the rest of the mall at 8am. sadly, it is a ""large"" kiosk and not a full service starbucks store. predictably, it is packed from 8-8:30 as everyone grabs coffee and/or a pastry on their way to work. given the scarcity and popularity, an expansion is sorely needed.",0.49068,0.26582379813273294,Positive
"good starbucks - friendly service, fast-moving lines & clean interior. only giving 3 stars because my frappuccinos here have been below par. but for the more simple drinks this is a great option for starbucks lovers.",0.38020000000000004,0.6438708570655417,Strong Positive
writing this review leisurely as i sit in drive thru going on 15 min now. way too long to wait for a 5$ coffee. ok. update. 25 min. order was wrong. yikes. at least they gave me a free drink coupon.,-0.57936,-0.2730777532464346,Negative
asked for a granda latte with 2 inch of room. drink came with maybe a inch. the girl said here is the drink. not sure what he did? refused to correct the issue.,-0.79496,-0.3721834999754352,Negative
"this starbucks is inside of the target in town and country. i was pleased with the service that i received, but i was disappointed that this location does not have breakfast sandwiches. that was the whole point of why i came here before work last week. i was devastated, but my mocha frappuccino was still delightful.",-0.21692,-0.15602877272235624,Neutral
"i came in through the drive through and ordered 2 protein boxes and anyone with eyes could see that the boxes were old and obviously have been sitting because apple slices started to turn color and were super water logged? i'm not sure how to describe the unsightly fruit‍ well they said they weren't able to cancle due to covid 19 since we touched them already so we left them on the counter (i mean i don't have a trash can readily available in my car and plus the boxes were dripping water ... i turned them sideways and the fruits water juices just leaked...i showed them and not once did they apologize.) riley and some girl with purple ombre hair were so rude imo, not once did we receive an apology and they acted as if i inconvenience them with my standards. after this review i will actual contact the 800 to officially complain too. i've had a starbucks rewards card since like 2008 and i am starting to think i'm gonna invest in a great at home coffee system. tbh though i was really looking forward to that protein box",-0.29763999999999996,-0.08679851105016169,Neutral
"your typical starbucks coffee, good, made fresh, various options. i stopped by on my way to work, (it was 7℉) and found out they do not have a drive-thru. bbrrr! still, i got off the car and ordered my caramel machiato. i called the coworkers and asked if they wanted something, one of them flat out said she didn't, as they do not carry lactose free milk. i was unaware of that and i asked the barista, no, they do not carry it! this is just a suggestion to starbucks, perhaps they might want to cater to people who are lactose intolerant.",0.36936,-0.07415182757529966,Neutral
"girl who took my order never greeted me but just stared at me til i ordered. it took her a while to input the order so should've confirmed then that she had the correct order. my chai latte came out a green tea latte. so they fixed it w attitude. my drink cans to me luke warm and i only got more attitude when i asked them to warm it up. it is now warmer but hardly. this location is in the heart of the park where locals and tourists alike go and now to enjoy the holiday events. i can deal with an honest mistake but not bad attitude, and it's sad this is what people get coming here.",0.08840000000000003,-0.14620147383260845,Neutral
awful and rude!! i got there at 7 and ordered a regular cup of coffee to go. got to my car and it was cold! went back in and she was nasty. she ignored me. i had to wait about 10 minutes for another cup. she never apologized. i heard the barista call her name. later that day i called to tell the manager my horrible experience and it was the manager who was so nasty!!!,-0.9889600000000001,-1.0,Strong Negative
slowest starbucks in tucson! drive thru usually takes 20 minutes to get your drink and if you think it will be faster if you go inside you will sadly see how wrong you are! starbucks company please open another one right next to this one just to keep up with the customers or maybe just hire more competent workers. how is it possible to wait 20 minutes in the drive thru line and another 10 at the window just for one drink?,-0.752,-0.4779180657330031,Negative
"i love starbucks, but this location i'm not to fond of, and the reason is because i have come here a few times and my order has been ruined. the parking lot is horrible, the bathroom was disgusting, and how many times can you come to the same spot and they mess up the order. i try to avoid this spot, but i come back trying to give them another chance to not mess up. i still come back to the same problem.",-0.6863600000000001,-0.643101481633467,Strong Negative
slowest drive through ever. be prepared to wait 10-15 minutes minimum no matter the time of day. pic on a slow day at 2:00 in the afternoon. each stop at the window was like 3 mins. so damn slow.,-0.733,-0.2770886102762924,Negative
"a one star rating is too generous! this should be a -5 to truly capture the negative experience. the quality of staff has gone down hill significantly over the past few years. on a recent visit, i politely asked for a straw since there were no straws in the bin. the staff person didn't make eye contact and didn't say a word. he went to the back, got a bag of straws and literally threw it across the counter with an indifferent glance. i don't need to pay $5 a drink to be treated this way.",-0.6507999999999999,-0.5431795595429063,Negative
"i was ending my stay at the cheshire and needed (yes...needed) some caffeine before an early morning flight. i asked the hotel clerk for the nearest coffee shop and he directed me here. it's starbucks. generally, for me, they're a 3 star, a-ok experience at best. but a few things made my visit to this starbucks to be a cut above. firstly, the atmosphere is darling. comfortable seating surrounding a cozy fireplace during cool weather, and a charming, umbrella donned patio for warmer days. also? the workers. friendly, efficient, and conscientious. beyond their crafting of my beverage, i observed them interacting with other (somewhat particular) java seekers and they were patient and accommodating. finally...starbucks recently rolled out a new beverage. it's a cinnamon almond milk macchiato. and? it is delicious. iced or hot, either way it's just plain good. for the most part, i tend toward independent coffee houses. but, on a day when i needed a quick coffee before catching a cab to the airport, this starbucks sure came through! get to it!",0.6970000000000001,1.0,Strong Positive
"if you're looking to buy coffee beans skip this location. the past three times i've stopped here, they didn't have what i was looking for. thet always say they have the kind i am looking for in the back but come back empty handed.",-0.34616,-0.3264081357908203,Negative
"love this place. very cozy, though i never sit down. i always just grab coffee and go. the staff here is almost always great",0.63644,0.6191987538342265,Strong Positive
"friendly and clean. a lady took my drink i'm sure by mistake and they gladly replaced it. there was a misunderstanding on the food item i ordered and again they gladly fixed it. they need outlets along the glass wall. there are limited outlets at the bar and back wall, disappointing due to the actually large store. that's the only reason they went from 5 to 4 stars because service this visit was awesome. what a pleasure.",0.6554,0.4435715399447908,Positive
"i made the mistake of walking in to place my order, big mistake! at the time i was the the only person is line and watched as multiple cars placed and received their orders before i received my one cup of tea. the customer who came in after me received his order, had time to chat with the employees and even left as i was still waiting for mine. i order the same item over and over and it's never the same. i don't understand why it's so inconsistent. i'd rather drive out of my way to another location than stop here again.",-0.5969599999999999,-0.49024651446106127,Negative
"i go to this sbux maybe 5 days out of 7. the staff is reliable. it is a stop-gap for many employees so you see a lot of new faces. i'm guessing many are mtsu students. there is a group of regular baristas who've been there for a few years so i rarely have to tell them my order as i get ye basic tall dark roast...straight up. they're good people. the owner really should do more to limit the hard surfaces and noise..especially spending a few pennies for plastic caps for the chair legs...geez..simple fix . in late winter / early spring the sunlight can take some wicked angles at certain tables. the only other gripe is a very limited amount of outlets for your devices... again....that's an easy fix if the owner cared. update: since the remodel there are two large tables in the middle of the store with outlets underneath. brand new chairs of higher quality. the individual tables are now a bit smaller so it can be tight with your laptop , phone and coffee but overall the improvements work. i don't like the air-dryer in the bathroom over paper towels but that goes for every place that seems to be doing this. paper towels are handing for opening doors in public restrooms. i'm not ocd about it but i prefer not to touch bathroom doorknobs during cold and flu season for obvious reasons.",-0.07716,0.47334064191120284,Positive
"i've been coming here for a week now during the interactions 2012 conference and despite he staff being slammed, they have been incredibly welcoming and courteous while serving up my grande morning crack with a reduced-fat turkey bacon muffin. seriously, bravo to anyone who has to work in the service industry during any conference, i'm its never easy to keep a smile on your face yet these folks manage to do it.",0.8924399999999999,0.4516488332829278,Positive
"it used to be nice to meet friends at a starbucks, sit down enjoy a coffee. now you can't complain about the prices because all are overpriced however when the service sucks and the place smells like it has a dead body in the back that is a deal breaker.",-0.31579999999999997,0.056299714826512956,Neutral
"it can get crowded at times, and for some reason they will assign one of the less-experienced/slower baristas during those times. i feel bad for them because they're clearly struggling, and are flustered when people tell them their drink wasn't made correctly. i personally just let it go, but if i was in a rush, or really picky that day, i could see getting annoyed. after all, the drinks are pricey at $4+. i like it best here during a less busy afternoon.",0.23708,0.16083948205869938,Neutral
"when my order is actually correct, it's great. 3/5 times it is right. staff is friendly just not very attentive to orders.",0.32296,0.27039351308302295,Positive
terrible service at this place nobody cares about you they have only one person to take orders wherase a long line of people waiting for coffee.they really need to focus on quality service.,-0.61032,-0.38820979228057284,Negative
absolutely love this starbucks! in my opinion it's in the wrong spot. should be more centered in the mall. the coffee is amazing! i recommend the passion fruit sweetened tea or the pumpkin spice latte. the workers are very fast compared to other starbucks staff. the store itself is modern and very clean. it's a little small and lacks seating. but that's probably the biggest store they could get. absolutely love this starbucks! doesn't get any better than this!,0.96832,0.7771135424126295,Strong Positive
"i stopped here with the intention of getting in a little reading before i headed home. and although the people that worked there were friendly, and my drink was made correctly, the drink station was dirty, and trash was spilling out of it. the sugar packets seemed like they had been wadded up and shoved in the container. they were completely out of vanilla powder, and there were no chocolate powder or nutmeg bottles at all, just cinnamon. and for some reason, for a tuesday afternoon, it was sooooo super crowded that the introvert in me didn't want to have to sit that close to strangers. unfortunately, late december doesn't usually lend itself to sitting outside. so, i was mildly displeased with my experience.",-0.09264,-0.14514026202921984,Neutral
nothing like a vanilla chai tea latte with oatmeal & brown sugar. hearty and semi-heavy on the tummy. i needed a nap afterwards. their breakfast cage free egg white chicken sausage or turkey bacon is rather tasty as well. stole a few bites from my friends. the wraps are light with low calories so there is no guilt associated with eating 'em. this location is very crowded most times so be prepared for the wait.,0.92796,0.5595751712939967,Positive
"we came here tonight for 1/2 price frapps. the guy who took our order seemed nice & knowledgeable. however, the poor guy with red hair looked like a deer caught in the head lights. don't know if he was new, but nobody was helping him at all & it took him about 10 mins to make one frapp. if i were in a hurry & needed to get to work i would've been livid! but that was very unprofessional of his co-workers to leave him hangin!",-0.6380399999999999,-0.15652570866328513,Neutral
it's as good as any starbucks..mediocre at best,0.31856,0.3127489153849159,Positive
don't do a mobile order here you still have to wait in the long drive through line to get your order what is the point of this?? took me 15 minutes and i should have been in and out. never coming back!,-0.6,-0.4704894198092472,Negative
"located inside willow grove mall, this starbucks is like any other free standing store except it doesn't open at 6am. it still opens a little earlier than the other stores here so if you are one of those ""walkers"" in the mañana then you have a place to get a caffeine fix to keep your energy up. there are plenty of pastries, cups, mugs, bags of coffee, and other starbucks themed knick-knacks to purchase in addition to the standard beverages. there is plenty of seating and there are two single occupancy bathrooms in this store, so you don't need to use the general mall bathrooms to pee from the diuretic you just drank and paid $5 for, nice. anyway, staff is always friendly, drinks are generally made to sarbucks standards, and the place is always clean. check it out if you are at the mall.",0.6757200000000001,0.6238494571116852,Strong Positive
"i don't know why, but i usually have trouble getting my drink made correctly at most starbucks. i was out with a friend and we decided to stop for coffee here on a whim, and i was slightly worried. but, my drink actually came out perfectly here. the staff were all very friendly, and it wasn't too busy which was nice. if i was ever in the area again, i would definitely consider stopping in here again.",0.3752,0.4338306745039139,Positive
"bad!!!! most of my order was right, except for the drink i wanted. i had ordered a salted caramel mocha. i was given a pumpkin spice latte. not what i wanted. i cannot say that i was pleased with my drink. #starbucksfail",-0.46612,-0.25397724552063783,Negative
"i'm a fan of starbucks. i am a huge fan of the new feature in the starbucks app for ordering ahead. you just order, go to the location, and get yours off the counter. efficient. here in #nashville, a couple of local #starbucks spots have awful lot designs. starbucks (west end) and starbucks (dominican). west end has a massive and dangerous drive-thru line sitting in the road all morning. dominican has not nearly enough parking, creating a free-for-all need to invent solutions on the fly. sometimes, this results in a cranky customer yelling at another, like i was yelled at this morning. surely causing your customers to bicker was not part of the brand promise, starcrack. this lot also has a dead-end into the oncoming drive-thru traffic, complicating the discovery of the lack of adequate space even more. (starbucks smyrna is also guilty of this one.) i realize the previous councilwoman from my area of town is credited with securing the starbucks (and neighboring lexus) deal, but clearly the planning was poor. kinda what you'd expect, given her reputation. i was actually going to take this issue on if i had run for council, especially the west end part. so the question is, what are you guys gonna do about it??",0.29276,-0.12915401414824798,Neutral
i have gone to this location three days in a row and have yet to receive a single cup of coffee. i waited in line in the drive-through for over 10 minutes each visit before leaving. all i wanted was a simple cup of coffee with cream. i guess i will going to the 7-eleven across the street now on.,-0.6,-0.5760511379011478,Negative
"if i could select 0 stars, i would. the service was absolutely freaking horrible. the servers/baristas super rude!!!! never will i ever come to this sorry a-word establishment ever again!!!",-0.92732,-0.9721823155468521,Strong Negative
worst starbucks i have ever been to in my life. incompetent staff that just try to run you out the door. the only reason that i have continued to go this one is because it is about a block away from my house.,-0.95116,-0.46066143998996667,Negative
"indigo and i went through the drive thru. i don't remember what i ordered, something like an almond milk iced latte and an iced water. i do remember paying. i handed the girl a starbucks gift card, informed her that there was probably 5 cents on it, and then handed her 6 dollars (my total was around 5.57). she looked at me, definitely called me stupid in her head, and said ""i don't understand what you want me to do. your total is 5.58 and you handed me 6 dollars. do you want me to put this on your card?"" i said ""no, there's 5 cents on the card and the 6 dollars is to pay for the difference. use the card up please"". she wasn't rude or anything, it was just a little funny. indigo gives this place 10 stars for their excellent refreshing ice water.",0.67292,-0.39895021860085234,Negative
great location. and they have a drive thru. starbuvks is consistent no matter where you go. i like this location due to its proximity to mount rose ski area. enjoy.,0.6466400000000001,0.6597928878339103,Strong Positive
"i've never seen a balcony within a starbucks before! mind blown!! i wish they had that in my neck of the woods. i would enjoy it so much more.. all the starbucks look the same, but this one is set apart from the rest. the young man who took my order was really friendly and seemed to have a nice personality. i used to work for starbucks and i can honestly say that excellent customer service skills are acquired while working for this particular company, and this young kid seemed to know whats up. as a patron of starbucks' everywhere, its nice to know that they do their best to put a smile on your face.",0.69564,0.7942937711712043,Strong Positive
"this review is not for the quality of the product but for the customer service, or in their case- lack thereof. this starbucks location continually has crappy customer service, and from the way it looks- it's all coming from one cranky bitch. i went in one morning to get a breakfast sandwich (ham & cheese artisan sandwich with no egg)...and noticed that another type of sandwich had bacon on it. mm, bacon...right? so i asked if bacon could be put onto my sandwich. the answer: no. let me be clear, it wasn't the ""no"" that was the problem, per se. it was the snarky attitude of the woman behind the counter. it wasn't 'no sorry' or 'you'd have to purchase both sandwiches'..it was ""no"" with the implication and attitude that the answer is no because she'd rather go stick her chest out and flirt with that married man over there than dick around with something for me. i prodded as to why it couldn't be done, and got the *sigh* and even an *eyeroll* from the woman behind the counter. how stupid of me for not knowing that the sandwiches comes pre-packaged, right? *slaps forehead* i totally forgot i worked for starbucks last week! i pointed out that if egg could be taken off of a sandwich, then surely something could be put on a sandwich. i also pointed out that i had no problem paying for the other sandwich so that the ingredients could be combined into one. apparently a ham & bacon merger was imposssible for her. when, let's be clear - every other starbucks is capable of doing what she is telling me she cannot do. i am the customer. i did not ask you for anything for free. if you have bacon in the building and i ask for bacon on something- then do your frickin' job and give me the damn bacon! if i ask for a bacon frappacino i expect you to start blending. i have no clue what this woman's issue was...maybe she needs to get laid because her bitchery was off the charts. so i grabbed my drink and told the manager at the time (who is now retired) that i would not be back. and i meant it. until i went back. ugh. i got in a situation where it was either stop there for something, or starve til morning. blah blah blah i go in at 6:20pm and order my sandwich. miss stick-up-her-butt was there and couldn't make my food because she'd turned the oven off. um, why? why did you turn off the oven 40 minutes before you're supposed to close? simple. she wanted to leave and instead of serving customers she just turns off everything and turns people away. lame. . .",-0.9968,-0.8140879923150406,Strong Negative
"never answer the phone, also they are very rude and ugly every time i go there. i don't recommend going to this location.",-0.93552,-0.718815924276501,Strong Negative
"the line at this starbucks is always horrendously long and today, after waiting in line for 15 min, they're out of cold brew and the strawberry refresher that i ordered is basically water. not to mention the lid had drops of coffee on it. anyone who has ever ordered the strawberry refresher can look at this and tell it's just watered down. it's disappointing when you wait forever, pay almost $5 for a drink, and this is what it looks like.",-0.24496000000000004,-0.734910510948235,Strong Negative
"went in monday night 1/27/2020 around 7:00, and was abruptly greeted by jerry. i was attempting to order a cold brew with almond milk and french vanilla. jerry asked me how many pumps i wanted, which i was never asked so i said i don't want it too sweet. with that he blatantly rolled his eyes and said that's not what i asked, how many pumps do you want...:. once i was given my drink it was slid across the counter, and i went to thank him and all i got was him to shake his head. that is horrible customer service. i will never return to this starbucks. save your money and go somewhere that they welcome and appreciate their guest.",-0.24583999999999995,-0.25757138607443614,Negative
"let me boast and brag. i've been coming to this starbucks since it opened. i've seen manager after manager, barista after barista come and go but the level of service and quality has been consistent. i've had my share of favorite managers from paige, dan, to our current. the current barista staff of guys and girls are by far my favorite crew. i'll have my triple espresso with steam cream please!",0.9732000000000001,0.7339715217549135,Strong Positive
"the ""owner"" posted a photo of a drive-thru which doesn't exist. i went to this location with a physically-disabled friend because of that photo, only to find out there is no drive-thru. this starbucks is now on my ever-growing ""never again"" list.",-0.5,-0.2789032012066547,Negative
not your best model of starbucks... tiny... teenwage driven and no drive thru... parking is a nightmare lol,-0.16612000000000002,0.20897069812752644,Positive
"arguably the worst starbucks i have ever visited. unfriendly baristas, very slow service, and dirty throughout. do not recommend.",-0.9648,-1.0,Strong Negative
"somebody call the health inspector! this has to be the dirtiest starbucks i've ever seen. i realize that most everything by there is prepackaged and wrapped but somebody has to clean up. theres food, dirt and hair everywhere. the baristas are playing games on the phone. instead they should look up and see how filthy their environment is.",-0.52472,-0.3406914998945616,Negative
"the service here is absolutely terrible, i will not return. i have came here like 7 times now and gave them the benefit of the doubt because they are a new location. i've ended up in the drivethru line stuck for 30 minutes 2x when there was only 2 cars ahead of me when 1 order each. it's wild how long it takes to get through when they are not short staffed.",-0.73536,-0.6670427521676574,Strong Negative
"i love this location. it's bigger than their old location down the street. the staff is very nice and respectful. they are fairly fast at making your drink, depending upon how crowed it is. i'll definitely be coming back.",0.969,0.9498888626767571,Strong Positive
a starbucks. this is a go to starbucks when there are holidays or you are up early. yes they are open real early and often. clean. friendly staff!,0.65532,0.4445426151752466,Positive
"by far and away the best starbucks that i go to in the stl area. i work right next door and frequent this location and it always delivers. unlike some other starbucks that i've gone to over the years, this location really goes out of their way to connect and get to know their customers. that speaks volumes to me and is something that doesn't go unnoticed. even on their extremely busy mornings you'll see the staff with a smile on their faces, still making great drinks. great place to grab some espresso and great people working behind the scenes.",0.98552,1.0,Strong Positive
"wow, this is not a great starbucks! it's location is what it is (forget it if you're heading west on germantown pike -- this is for the eastbounders only). the bathroom seemed old and kind of dirty, which is unusual for a starbucks and the store seemed a little crummy as well. it wasn't terrible -- they made my drink just fine, but it just wasn't as nice as their stores usually are. i guess i go to starbucks with a certain expectation of their standard and this store does not seem to meet it.",-0.3348,-0.12590525839186267,Neutral
messed up on three of my drinks. and then i decided to give them another chance but then they messed up in my drink again! and they're pretty slow as well. but once you complain about your drink they make sure it's complete.,-0.37459999999999993,-0.1852379100110943,Neutral
