text,actual_sentiment,predicted_sentiment
i've been standing for several minutes and no one has got to us. there's multiple employees standing there doing nothing. will not go here again. don't support this location.,negative,negative
"they've managed to make three mistakes on a single drink order. however! they are extremely kind, to me, and from my observation, to some difficult customers they must handle. a great spot to enjoy a beverage and focus on computer work.",positive,positive
"avoid this location. they will mess up your order each and and every time. there's a starbucks 3 minutes away in the target complex, go there instead.",negative,negative
ordered coffee on the mobile app as i was walking from the tattoo place on church street. the place was packed with people when i got there but no one was in line and right as i walked in the barista places my order on the counter. 5 stars for the speedy drink making. i can't rate the customer service since i didn't actually interact with anyone but i'm satisfied with not having to wait for my coffee.,positive,negative
i go to this starbucks almost twice a week and they are so awesome. the customer service is wonderful and they are always always super friendly.,positive,positive
drive thru is not slow which is a game changer! lol the girl was so nice that when she saw my dog she offer us a puppuccino without even asking! great service and nice location. loving their peppermint mocha latte!,positive,positive
"since when does a frappuccino come with zero shots of espresso, forcing you to pay almost $3 to add coffee to your coffee drink?! two drinks took 10 minutes to make and one of them was just a drip coffee that i had to ask for after paying & getting my bar drink. not only that, but the ""service"" is straight up surly. while i was there (all 20+ minutes with only 2 people in front of me) i saw 2 women trying to collect their pre-order have to go through the whole rigamarole of re-ordering because their orders were nowhere to be found. *edited for clarification; while i know that any starbucks, at any time of the day, is fairly busy, this was at around noon to 1 in the afternoon, not a peak time. very few cars in the drive thru & fewer customers inside the store. and i managed a rival coffee shop (also a drive thru store) for 5 years. if our service was ever this shoddy, or our service times were this long, everyone got reprimanded. my visit was an extremely poor, but accurate (if my past visits are taken into account) representation of how starbucks treats their guests.",negative,negative
i was having a bad night and the very friendly young man made my experience not only a great one but he was very sweet telling me he hopes my night gets better.. way to go starbucks i will be back!,positive,positive
i pop into this starbucks location 4-5 times a week to grab my beloved iced coffee after my workouts and these people are the best! i've seen them in a bad mood! they're always friendly and goofing around and having a great time! i go to a lot of starbucks both local and when i travel and i have to say the employees at this location are the most consistent with their great attitude!,positive,positive
"went here saturday ordered a low fat latte, add whip, it was 7.79 and a lemon loaf bread. the bread was warmed and the latte hot. went this morning, ordered the exact same thing, it was 8.09, bread was cold. why the .30 difference in 1 day? good news was drive thru was empty. consistency?? not much!",positive,negative
i stood in line and the cashier told me he'd be right with me. stood there for a good 5-7 minutes while he was making drinks and the other cashier just looked at me like i was none of her business. just walked out of line and ended up getting nothing. great service!,negative,negative
"i love starbucks, but this location has the most inconsistent output in terms of taste. i don't know if it's just because they are always so busy or what, but i have 3 standard drinks i rotate and they never taste the same, nor do they taste quite right. they do have very friendly staff, but be warned the lines are often long and service slow.",neutral,neutral
"located on whyte avenue along what some have dubbed ""coffee corner"" this place is packed, overflowing, loud, and too busy. i generally head to the independent block 1912 across the street rather than a chain place if i can help it.",negative,neutral
"not sure if i have the right location. writing for lambert airport, east terminal. starbucks across from gate e-17. worst starbucks ever. ordered my drink, it came overflowing, running over the lid. server wiped the bottom of the glass and nothing else. i asked if she had any napkins. ""no, but i can give you an extra glass"". what good is that going to do me? i asked if there were napkins on the kiosk. yes..... just what i want before i board a plane. a sticky drink spilling. good grief!",negative,negative
y'all that was some good service. just rolled in from houston and we used to go to one of the busiest starbucks in the city where there was always a line and a wait. this starbucks had people rolling through with almost no wait. i was so pleased at how efficient they were and our order was perfect from the food to the drinks. lol,positive,positive
love this location! the staff are always so friendly even during the busy rush hour times! this is my local starbucks and i know i am going to get excellent service every time i go here. also a great place to get some work done!,positive,positive
i like this starbucks because it has a drive-through which is usually run prety efficiently and quickly!,positive,positive
very quick & attentive dylan was very nice & helped me pick out what drink to order! 10/10 recommend,positive,positive
i will grab a quick drink multiple times daily from my favorite neighbor starbucks. the people who work here are great and even when it's busy i don't wait longer than a few minutes. it's also a great spot to meet for biz or catching up with a girlfriend.,positive,positive
much better experiences here lately! i think they finally got some new staff so they aren't so overwhelmed at this busy location. lately everyone has been friendly and drinks come out faster,positive,positive
"i was in a hurry, i got in line, placed my order. then waited. the girls served lattes and everything else to the people behind me before even making my drink! she said it was because they're drinks did not require espresso. if i'm not mistaken lattes most certainly do require espresso!! other starbucks won't even serve a premade tea before the next drink!! so basically i stood in line for my turn and got cut by five people!!!!",negative,negative
"great ambiance, great service, sbucks coffee. 'nough said.",positive,positive
this by far my favorite starbucks. the staff always greets everyone who walks in. my drink is always perfect.,positive,positive
the other starbucks in hermitage. i was there saturday morning while my car was being worked on. this one doesn't seem to be as busy as the other starbucks in hermitage. i do wish they had a larger patio,positive,neutral
"i know they are new and still trying to figure out their sh** but i've gone there a handful of times and i've tried the drive through and mobile order and no matter what it takes 20 minutes to get a drink. there are a couple girls in there that look like they are overwhelmed and don't know what to do. they have also been out of to-go items a lot. happy to have a new starbucks and a drive through though, but it is less than convenient",negative,negative
just waited in drive thru line for 35 minutes for two nitro cold brews. how?!?! this is easily the slowest starbucks i've ever been to. absolutely insane.,negative,negative
"this is the best starbucks in america. you will be hard pressed to find one that is more elaborate than this one. its so good its hard to put into words, its an experience. if you come here to visit or you live here you must come see this place. in a city that known for neglecting chains, starbucks has set the mold on what you need to do to compete in the new orleans market if you are a change. this place is unbelievable.",positive,positive
"this place is always there for me when i'm at the hospital for my son. i used to work for starbucks and in the morning that i would have to leave the hospital to work, i would stop here. they would always give me my coffee for free. friendly staff, nice place to sit and bring a bite of food.",positive,positive
"stopped in for a quick coffee. parking was easily located, almost right in front of the building. this location is well staffed. i counted at least four baristas &/or attendants. our service was swift & greetings/interaction with the staff was pleasant. customers were streaming in and out during our visit as others just enjoyed the environment while people watching, conversing with one another, and attending to the daily emails and/or reviews i will be back.",positive,positive
i just had the most terriblest time at this starbucks. this store is in fact open and the young girl morgan was awfully rude. she was mean from the start & talked about me while in front of me. i never had an experience like this at a starbucks before. if i could rate this zero star i would.,negative,negative
"this sbux is sickkkkkkk... why i love this sbux: 1. the crowd. its filled with whites and asians :) thats right i said it b*tches!! 2. its clean (most likely due to crowd) 3. outside patio is big 4. workers arent afraid to say hi or be friendly 5. shitter was clean hmmm. i cant think of more. parking can be challenging and i saw a cpl bums when i was there. bums dont bother me too much until they are near and start talking. as for the products, its starrbucks. korean words: sul tang: sugar coppee: coffee cha: tea yuja: girl",neutral,positive
"this is a starbucks that is located at 42nd and woodland and is part of the university of the sciences. it serves students, faculty, and anybody in the area and takes all forms of payment including the student bucks. this starbucks is run by the sodexo company but has the drinks and foods associated with starbucks. the drinks are made very well usually, but be aware that on certain days the store may be out of many things such as bagel,s, danishes, crescents. they can also be out of syrups due to high demand. due to covid there are no seating options for guests in the starbucks area. social distancing is encouraged and masks are mandatory. they are quick so you wont be waiting too long.",positive,positive
worker ignored me for about 10 minutes and then was very condescending when i finally got her attention. no clue why she was ignoring me or why she was so condescending.,negative,negative
"went in this morning to get my coffee that was almost $10 (which i'm aware of) handed the cashier a $50 as she handed it back and immediately said ""i can't break that"". without even trying to see if a manager could check the office or help in any way. so i leave to try to go to the bank next door but that was closed because it is a holiday. so i go back to starbucks to attempt to see if someone else can help me and end up getting the manager. who was able to help me. i've worked in hospitality for the last 15 years now and there really seems to be no such thing as customer service anymore. if i'm paying almost $10 for a damn coffee why couldn't you take two extra seconds out of your hourly paid time to help me.",negative,negative
this is currently my favorite starbucks the staff is always friendly the coffee is always starbucks but the atmosphere is always comfortable. big thanks to jake,positive,positive
"me: hi can i have a rice crispy treat? barista: do you mean a marshmallow dream bar? me: bitch don't play games with me... typical, average, iiiight, just like every other starbucks in the world...",neutral,negative
okay i'm shocked!!!! it is the busiest time of the year & starbucks have 2 employees working!!! tomorrow is christmas eve day!! i really feel bad for the young man making all the drinks!!! the young lady is at the register and trying to help and keep customers happy. i figure starbucks is either cheap or no one else would work. just makes no sense!!!,negative,negative
"i've always had good experiences in this location. they are very friendly and i even scored a free drink the other day. i enjoy stopping in this particular starbucks. i docked one point because the parking lot is annoying. it is hard to find a spot and easily get in and out of it. once you get parked though, its worth it.",positive,positive
"the best starbucks i know. the batistas here are the best. i've asked them to just make something up for me several times and each time they've given me something that i thoroughly enjoyed. so i trust them enough to just pay and let them surprise me. not to mention the energetic and friendly vibes they're always radiating. they'll also always make sure that they get your order right. if you don't like it, they're more than happy to redo it to your liking. and this isn't some corporately enforced attitude. they are genuinely willing to redo your order and make it right. the store itself is setup well. it's nice and cozy in the corner and also has good spots to just study or to do work. people are always here chillin. the store is always kept clean. almost every time i come in, someone is cleaning some part of the store. out of all the starbucks that i've been too, this is definitely the most well run. it'll continue to be the one i'll always go to.",positive,positive
"i enjoy this starbucks as i have yet to go to a really bad one. i say the building is nice and clean, the customer service is pretty good. the smell of the coffee in the air is always a good fragrance to me. the dining area is clean and free wi-fi. my coffee drink or espresso has always tasted so good. the sandwiches and pastries are great to and very healthy and delicious. i can find no fault in this starbucks as it lives up to the reputation as a great coffee house in my opinion!",positive,positive
"when i work full time, i like to come here during my lunch break; the friendly people always make my day better! when you come around lunch time, there may be a bit of a wait, but i think it's worth it for your afternoon pick-me-up and smiles!",positive,positive
"no drive-thru, small location, mediocre staff! they seem less friendly than other stores not because they are snobby, they're just clueless! i guess starbucks is becoming the job of this decade, as compared to mcdonalds of the 80s lol. it's not exactly a happy store, not the starbucks culture!",neutral,neutral
the design of the drive thru is asinine. your vehicle will get trapped with all the cars waiting in line because the design is so bad. also the staff at that location seems to be very nonchalant about service.,negative,negative
very poor customer service every time we go there. went once earlier this week & both of our drinks were wrong. gave it another shot during a less busy time. both drinks were still made wrong & the young girl at the window was quite rude.,negative,negative
wow. i've never had baristas make so much conversation with me i almost didn't know how to respond. it's sad we live in a world where we like being ignored or maybe it's just cause i'm from la. the girls working the morning i went in were seriously the nicest people ever. should've went to ucsb instead of ucla i guess,positive,negative
drive-through was slammed and early-morning took about 15 minutes to get coffee. the coffee was delicious i tried the new punkin and a salted caramel. got to the drive-through to pay and the employee was very friendly made the experience worthwhile will come back again soon!,positive,positive
always love to visit this location. they are always so helpful and accommodating. they never seems to disappoint. this is probably my favorite starbuck locations in tucson!!!,positive,positive
"when i'm driving on the 101, this is our stop to make to stretch the legs, use el baño, and get a drink. it's more about the strategic location than the actual location. it's usually dirty on the floor, the service is at a minimum, and it is average on speed. too bad it's not known for the better! i hope they raise the bar soon. this does not mean that the employees don't care (who knows? only they do) but it does mean that it is sorely lacking when it comes to other more cheerful and clean starbucks.",neutral,neutral
avoid at all costs. your drink will take 20 minutes to receive. go to e-bar or a coffee spot outside the mall.,negative,negative
this store must have really poor management the young women in the store were working in ridiculous heat with no ac - it was cooler outside!!!! and they were still quick and professional. it was terrible,positive,negative
"excellent starbucks location. i visit a couple times a week and everyone is always nice to me. some even know my name and know what i order each time. it makes me feel like a celebrity. from time to time, they have let me try new menu item samples, which is always a plus to me (i mean, come on...free food and drink!). the facility is normally pretty clean and the staff, although busy, seem to stay on top of it. my only very tiny con is that it seems they don't offer the free coffee grounds anymore. years ago, they would have packages of it by the door to take home for composting. i guess it was too big of a pain in the butt to maintain.",positive,positive
"i love starbucks and i've been to a ton of different stores across the country. but this one is beyond frustrating as every time i go i need to wait 5 minutes for the workers to finish conversations amongst themselves to take an order...or stop halfway while making a drink. i normally think starbucks has the most efficient and friendly workers, but this store is the opposite of that.",negative,negative
"this is my favorite location on the westbank. it's super convenient and my iced coffee is always made just right. a few of the workers even know my order as soon as i walk in. the staff is super friendly and willing to help you with anything. clean, cool atmosphere that's worth the overpriced merch. the only thing that kind of upsets me is that the decor changed from like a retro new orleans style to a weird corporate like starbucks with bean fields and whatnot.",positive,positive
"this starbucks location is located within the harrahs casino. it's a normal starbucks, so it's great!",positive,positive
"just had an employee rather rudely get in my face about ""being there without having purchased anything"" when one of her coworkers had made my order about 30 minutes prior.",negative,negative
as usual we got our fast and very friendly service. loved the contactless service they are providing along with their reliable regular customer service. they have no touch card scans and no touch on your cup. masks and gloves were used also. way to protect customers starbucks!,positive,positive
this is consistently the worst starbucks. the wait times are always unnecessarily long... like 30 minutes long. it's faster to drive to another starbucks than wait here.,negative,negative
"this starbucks is pretty dirty compared to most, it's kinda hot sometimes, and the music is a little loud if you're working, but with the new management i heard about i'm hoping things will improve.",positive,neutral
great spot for some coffee and a meeting fast service no disturbance what so ever and hard workin employees,positive,positive
"best baristas in town. they can make whatever you want however you want it. they also make wonderful suggestions if you're looking to try something new. never had an issue with an order. when going through the drive thru the line always moves fast. the team is so pleasant and welcoming. it's definitely my favorite starbucks by far, and i've visited many up and down the east coast!",positive,positive
"today was my first visit to this starbucks. i went to meet a friend, and when she arrived, there was a sign on the door saying they were closed due to safety concerns. i have no idea what that was about, but they were serving via the drive through. by the time i arrived, they'd removed the sign and let people in, so we could still sit and hang out. but i have no idea what that was about. kind of a weird start to a visit. the staff was really friendly, though they seemed to be slow with making the drinks. my hot tea took a solid 8-10 minutes to be made, which is unusual. the food and beverage case had a nice variety of food (sandwiches, salads, etc) and bottled drinks that i typically don't find at the starbucks locations i tend to frequent. definitely a plus for this one! the interior has a lot of bar type seating, which made good use of the space. the outdoor has a nice sized patio, too, if it's not super rainy like it was today!",positive,positive
"an open letter, redux; all of your great employees are gone or on a very limited amount of shifts. you are now, officially, a complete and utter epic fail across the board. most of my co-workers have moved on to other locations and i'm trying to get some help from my gps to do the same w/o compromising my am commute time. my hats off to your legendary ability to suck in such a well rounded way. fin.",negative,positive
"this starbucks is clean and new, although the tables could maybe be wiped down a little more frequently. the baristas are super nice and friendly! unfortunately i think they forgot about my order and i ended up having to wait over 20 minutes for just a regular coffee. i was a little annoyed, but they sincerely apologized and then gave me a size upgrade which was definitely nice of them! the inside is small but most people tend to order to go. it's right next to the convention center, so most patrons tend to be people going there or from the hotel this starbucks operates out of.",positive,neutral
"extremely friendly! me and my wife and her dog are moving from seattle to nashville and spent the night near the starbucks last night. before hitting the road we stopped here for coffee and breakfast. the two ladies that took our order and gave us our food we're both exceptionally friendly. the food and drinks we're both fresh and the appropriate temperatures. they also offered us a ""pup cup"" me and my wife both had the double smoked bacon cheddar sandwich. i got some large guava juice thing and my wife got a frappuccino.",positive,positive
love this little starbucks. great drive through. super friendly staff.,positive,positive
"absolutely the worst starbucks in town ! i have never seen such rude baristas in the 18 plus years of going starbucks ... which we visit on a daily basis! while waiting for our drinks, two customers complained about their drinks being wrong and the three idiots working there acted like it was the customers' fault and were extremely rude to them ! we waited for over 15 minutes for two lattes to be made while the three idiots talked. do yourself a favor and drive 1/2 mile to the location on damonte !!",negative,negative
"it's rare to see a corporate environment like starbucks to have a small business, friendly attitude. i went in with a friend and was met with the wonderful service of jim. if you can go when jim is there please do yourself a favor and go in, you will not be disappointed.",positive,negative
i have been coming here for over a decade. small with the usual expectations. a couple of outside tables are available. wifi is free but you have to ask what network. four bucks for a grande cappuccino..,positive,neutral
can't complain with starbucks! just watch leave extra early if u want to go to this location in the mornings during the week because it gets crowded.,neutral,neutral
worst starbucks i have ever went to very unsatisfied with the service. they were out of everything i tried to order. the girls had terrible attitudes and were beyond rude.,negative,negative
quick service and the barrista has the right vanilla to blonde roast quotient correct for my taste buds. thanks starbucks!!,positive,positive
good customer service i went in yesterday sunday the 26 and tatiana made us feel very welcome !,positive,positive
"definitely not my favorite starbucks to visit. although my order was made quickly, the customer service was nit great. and to be honest, i would rather wait longer for my order and have a friendly barista, than what happened today. very upsetting, considering this starbucks is the closest one to where i live.",neutral,positive
"i have been a regular here for about two years now and have come to count on quick and friendly service. yes, as others have mentioned the parking lot is small and spaces are rather narrow. if you drive a truck or large suv, i imagine maneuvering during rush hour could be kind of a hassle. typically, i enter the lot from horatio so i can scout out the best parking. many of the baristas have been here for 2+ years but lately there have been a few new faces. for such a great/busy location it's unfortunate that there is no drive through but that's a limitation of having a starbucks in a strip mall. as for me, i'll keep coming back for a reliable and quick fix of caffeine as i head off to work.",positive,positive
starbucks by e29.... customer service is terrible!! rude and slow. if you don't want to work...quit!,negative,negative
"great staff, very efficient!!! everyone has a great attitude and welding smile, no matter how early it is. i love this starbucks. i go to this location and only this one. the manager and assistant managers are very active with there staff and get involved in the customers.",positive,positive
please rope off the back of your parking lot so that your patrons don't get their cars towed by grand view apartments.,negative,negative
"this starbucks at west edmonton mall above the ice palace is always very busy, every time i go, there's always a crowd of people waiting for drinks. however, i don't know how they do it but they are just as fast as any other starbucks with half the amount of customers ordering. my guess is that most starbucks have drive thru's so they still have the same amount of customers as this one at any given time but you just can't see half of them because they're in the drive thru. you can sit at their tables above the ice palace and it actually cools you down, if you're like me and hate malls haha. so if you're at west edmonton nall and want starbucks but see the line up and walk away, don't fret, it always moves fast. go get your java fix.",positive,neutral
quick and painless coffee fix ...came from hotel couldn't stomach the coffee there had to find a real star bucks now i can start my day,positive,positive
"i absolutely love the baristas at this location (as of 12/26/2018) they have the greatest attitude i've ever experienced --- and on top of that they have your order ready within seconds. i feel like they all deserve a raise (i love their dragonfruit lemonade refresher) i will fight anyone who gives them grief, a bad attitude, etc! these baristas must be protected from evil",positive,positive
"the starbucks was small and the variety of items was even smaller. it was also very busy there. the staff did not seem to be fluent in english and wasn't the nicest. on top of that, they also got our simple order wrong.",negative,negative
"really like this location. great customer service and they have a very organized system, especially for how busy they are. they are very covid compliant with masks and social distancing. we ordered inside and had all 4 of our drinks within 5 minutes of arrival which is pretty awesome. love their refreshers and this time i got the pink drink which was delicious",positive,positive
i've never been to such a slow starbucks. corporate needs to come back in to retrain staff on how to churn through the customers without making each order a successful minute ordeal. one star; because it's in the hotel there's not even the benefit of relatively clean bathrooms.,negative,negative
"if you can stop at a different starbucks, skip this location. ignore the ""prep time"" when ordering through the mobile app and add 10-15 min to it. this is not the spot to grab a coffee on your way to work, unless you're willing to be late. also double check your order especially with food- last week i ordered the bacon/gruyere egg bites and they gave me the roasted red pepper bites this location is completely disorganized and has ridiculous wait times with slow service...i've been to literally a dozen other locations across several states that are always on point with fast, friendly service. i won't be wasting my time and money at this branch any more, which is unfortunate since it is so close to me!",negative,negative
"i have never gotten starbucks before so this was my first visit for a casual business meeting. ample parking and plenty of seating. i went to the register and gave ryan a very vague ""i want something hot and super sweet"". he narrowed down my drink by asking a few more questions and within 5 minutes i had my new favorite drink. he even offered to make me something else for free if i wasn't happy. i just wish it had a drive thru!",positive,positive
wifi at this location is slower than a dial up connection for those who know what that is.,negative,positive
"in the past two-plus weeks: order on mobile, get to the store, the cafe is closed. i didn't have time to wait in the long drivethrough line, so i abandoned the order. (went online; starbucks refunded me, thank you.) stopped by the next day, cafe closed again. another day, cafe open, went to the counter, waited over a minute while being completely ignored by the staff, so i left. today i went back, mobile order for a nitro cold brew. 7+ minutes after the ""drink will be ready time"" i asked. the order had been placed to a side because they didn't have any cold brew. and i'd have to wait at the counter if i wanted a refund. (went online to get the refund later.) a poorly managed store. i won't be going back.",negative,negative
how is it possible that a coffee place is bad? i actually like starbucks but this one does not stand up to others. my favorite starbucks happens to be in a grocery store which is hilarious since they are actually employed by the store. this location i have hit up at least 10 times and each time the service has been less than adequate. too bad because i would gladly keep spending money there.,negative,negative
"i have been to a handful of airport starbucks, and i understand why they overstaff some of them for when the rush hits, but this was a slower day and while a hive can work well with tons of bees buzzin' around these folks need to work on their system. it wasn't busy but the 7 or so folks working behind this tiny hub of a starbucks were all younger and super chatty with each other where it made it difficult for folks to know if their orders were being placed or not, or correctly. i don't speak starbucks and asked for a large, but got a medium and felt like the staff while efficient was being short with the clientele in favor of side conversations and jokes with other employees. i totally understand liking the people you work with but when it's at the expense of customer service, you should probably keep it to the break room.",negative,neutral
the absolute worst sb in the usa!! slow slow slow....... and half the time the drinks taste terrible. i've brought this to corporates attention multiple times. they obviously haven't been able to rectify this. just make sure you have time to wait. and try your drink before pulling away from the window.,negative,negative
"lovely drive-thru location with friendly service. situated in the same plaza as club fitness which makes it super convenient for grabbing my preworkout morning joe. there's plenty of seating both indoor & outside patio. merchandise for purchase includes the typical overpriced starbucks mugs, tumblers, coffee beans, brew systems and more. cold case packed with grab & go lunch-a-bles, pastries, yogurt, fruit & so on. ~christy",positive,positive
i love the drive thru. the old starbucks up the street was not drive thru and difficult to park. the staff is sweet. their faces pop up at the ordering center. and they remember you!,positive,positive
really slow service two people working the whole store you expect more from starbucks . i will say that the staff was nice even under pressure,negative,negative
"favorite sit down sbux on northside. store is always clean, baristas have never served a bad drink and are always friendly. remember my name which is a bonus! convenient in and out or place to chill with a book. nice location off the monon on my bike.",positive,positive
"awful starbucks location. my wife waited in line for close to 30 minutes.. only to find they had nothing vanilla and basically no food. they could only make caramel, peppermint, or cinnamon drinks. ever heard of inventory management? it would have been nice to know they were literally out of pretty much everything prior to standing in line for half an hour. when my wife got to the counter and politely voiced her frustration, the cashier just had a blank stare and acted rude. terrible service, and whatever drink she ended up with was inedible.",negative,negative
great place to take a break. not too fond of the outdoor seating since it's right on the corner of the parking lot where cars come and go. i stop here on my weekly shopping trips because it's convenient for me. still can't get use to the coed bathrooms. the servers are sweet and friendly here,neutral,positive
"granted this place is in a tough spot, in iv and packed with students but as a student myself it's frustrating how bad the service here can get. i usually stop by in a rush, like most others here i'm sure. the coffee bar (hand crafted) drinks are consistent. the problem is the poor service and dirty environment. for example, once witnessed an employee clean the bathroom and come out with the dustpan with floor bathroom dirt and throw it away in the sink behind the counter, next to the coffee machines.",negative,neutral
"once again this location had no via decaf in stock. now i realize they may do many things right but if they don't keep all their products in stock, for me, obviously, they are worthless",negative,negative
"all i can say is, i love my coffee!!! i use my coupons from my iphone also i have the starbucks app that gives me great deals and points",positive,positive
love this location!! they always get my coffee just the way i like it. on occasions they have messed up my order but are always accommodating both in service & courtesy.,positive,positive
"by far the worst starbucks on the west bank. my drink is made wrong every time and the baristas are extremely rude. not one person smiling or even attempting to pretend they want to be there. the manager is even worse, she not only is nasty with her employees but customers as well. this is not the customer service starbucks claims it has and they should be ashamed of themselves for letting this woman treat people so badly",negative,negative
"for a starbucks, it's as good as it gets. the location is obviously the best being on high street, but what you wouldn't know is that the staff are always great! the manager/owner is always really friendly and funny. generally, there's always a place to sit, which can be a problem at some locations. and the drinks are always made as ordered, again... can be a problem at other locations. great location, great staff, and consistency.",positive,positive
"i'm a regular at this location because of the ina construction but now that you can cross the freeway i suggest going to the location in front of target. by far the slowest service ever. every time i go it's 20-30 minute wait no matter if they're busy or not. the drive thru is the absolute worst. went inside to see if the wait was better and ended up standing there for 25 minutes. what a joke it is to have 5 people working the line but having 1-2 drinks leaving the counter every 7-10 minutes because employees are too busy talking amongst each other. seriously, drive to a different location. it's worth the extra drive.",negative,negative
"this location has shorted me twice now when i ordered multiple espresso shots. on 2 separate occasions within the same month i ordered 4 espresso shots as a solo order. when i got home and measured it out, i was only given 2 shots.",negative,negative
my second favorite starbucks location in shpk. good ample seating plenty of space to sprawl and good customer service. and there is enough parking here. plus a good patio space.,positive,positive
"this is my favorite starbucks out of all the reno locations. besides being the closest, it's also open the latest. it used to be open all night then got changed to 11pm, not bad considering most starbucks locations around are only open until 7,8, or 9pm. the baristas are friendly too! as usual, like all starbucks-they'll make it right if your food or drink doesn't taste right. if not, a quick call to their customer service will solve your issue(s)",positive,positive
"i've never waited 40 minutes for starbucks before. additionally, i saw a lady put literal green tea in my iced green tea latte. it's supposed to be matcha powder! the person at bar didn't even use the appropriate lines on the shaker container and my entire cup was filled with ice! extremely poor training and highly unprofessional in the delivery. i hate giving baristas crap especially if it's a busy location but come one, i've been a barista at a high volume location and you can't mess up this much! avoid.",negative,negative
"each time i visit this starbucks, i am disappointed. most starbucks locations are super awesome, but this location consistently keeps a staff who are snarky, aloof, and disrespectful. step it up kids!",negative,positive
"yay! finally! the old del taco building put to good use!! great space. lots of seating and tables for reading, studying... and there is a drive thru if you're in a hurry!",positive,positive
"stopped in on a sunday afternoon out of sheer boredom. service is friendly and accurate but the tables need to continually be cleaned. someone was sweeping and cleaning when we first arrived but within 15 minutes nearly all tables needed a good wipe down. as a tip, the new chili mocha is really tasty. very happy i tried it.",positive,neutral
"the products are always on point. but since this is the only starbucks within miles, the lines are always long. never any available tables. you will definitely want to pre-order your stuff if you need it fast. we need more locations,corporate! giddy up!",neutral,positive
coffee is coffee to me so maybe not fair to judge but this location of starbucks just had too many people that seemed to be using this as their early morning place for hygiene. a small line at the bathroom and the place was a little unkempt compared to the sb i went to about a mile away the previous morning. this is a good location. very convenient and did not have time for the extra distance.,neutral,neutral
my absolute biggest issue with this store is their mobile ordering. what's the point of putting in my order if i still have to wait 10 min for you to acknowledge that i'm standing at the pickup area waiting for my coffee that's cold by the time i get it. put the orders in the same place as the rest and not behind the counter!,neutral,negative
do i have to give stars at all? this has got to be the worst and slowest starbucks. i used mobile order at 7:15 pm. 15mins later my order was ready. had i known drive thru was gonna be faster i would have done that. it wasn't even that busy. everyone in here was doing everything but making drinks. i'll stick to the starbucks on vets and kingman.,negative,negative
"i stopped by this starbucks a couple days ago to get my free drink from my rewards. upon entering i was greeted with a friendly hello and i was glad to see no line. the food selection was the same as any other starbucks and i got my drink after a slightly longer wait that usual. i ordered a venti caramel frap with two shots of expresso and extra caramel drizzle. the taste was fine but as i was walking to my car the drink ended up turning into a latte. there wasn't a lot of ice and i'm sure it didn't melt in the cold reno weather. overall, this place is a solid choice if you want a starbucks drink.",neutral,positive
this has got to be one of the worse starbucks ever. we had to report the order several times and she still got it wrong. the speed from ordering to getting the drink wasn't too slow but the order processing was painfully slow. double check your order before you leave,negative,negative
"this is my go-to starbucks when i have a starbucks craving due to it's location on my drive to work and because it has a drive-thru, yay! my review is primarily around their drive-thru. almost every time, i have a wonderful, friendly quick experience. it probaby helps that i don't come at a super busy time due to an early work schedule but i appreciate their cheerfulness that early in the morning. mitstakes or cranky employees is rare here for me. i highly recommend their bacon gouda breakfast sandwich! a breakfast here isn't cheap, but a nice occasional treat! oh word of warning - during the school year, during nice weather, this is a popular place for nearby high school students to go to after work - it gets crowded and loud!",positive,positive
ordered a frap with coconut milk no whip! they put whip. when they re did it they took it around the corner and took the whip off. i trashed it. unacceptable if you have a dairy allergy. i will go to another location for now on.,negative,negative
"i had the chance to meet a lady by the name of leilani and the team this afternoon at the glenwood store. the day before i bought a starbucks cup at another location, but it really wasn't what i was looking for, as i visited glenwood starbucks the following day...i realized that they had the cup i have been looking for a while now! leilani was able to exchange the cup i wanted, when other store refused to help. thanks, ladies for the amazing customer service and my amazing guava drink!",positive,positive
great wifi and shared lobby with hilton is a great idea. lots of sittings and even for a small meeting.,positive,positive
great location. service is always prompt and friendly. kyle is the best employee i ever met in any starbucks. he really knows every customer and knows how to connect with every single one. all starbucks needs a kyle.,positive,positive
"this is a starbucks, so we know what to expect when it comes to coffee and tea drinks and that's a good thing if you like starbucks. the people are friendly and helpful, almost offering a smile all the time...the seating area is big, clean and bright.... and they have a drive thru for people in a hurry. they also have outdoor seating.",positive,positive
"whatever guy is working right now.. it's 6pm on wednesday night, 12/6, is the most rude starbucks employee i've ever encountered. i can't believe i'm even writing a review but i've never had this happen at starbucks. i know these jobs are hard to come by as starbucks is a phenomenal employer, so whoever the dude is working the starbucks drive thru on robb needs to at least treat people with some form of kindness. i'm in disbelief..",negative,negative
"enjoying a sbux iced ""reserve"" blend - dragon, i believe. super dark, plenty robust.....apparently this new ""line"" is only available at certain locations (i work in wayne, pa, and they informed me there was none in that area that carried the reserve line. tastes like real coffee!!!!",neutral,positive
smaller than most starbucks but was efficient in getting out drinks. hubs got a green tea and it was normal :) i got a icedcarmel macchiato and it is probably the best i have ever had. coconut milk i think enhanced the espresso and did not leave me with any after tastes or film. i don't think i have ever tasted the espresso in previous macchiatos i have had. good job ;),positive,negative
"always a fan of the very helpful staff at starbucks :) they are always smiling and peppy, no matter how early / late it is.",positive,positive
typically i avoid drive thru lines when they are really long but this place was so fast & on point with my order it was crazy. there was at least 10 cars ahead of me & i kid you not i waited only two minutes for my order. my carmel macchiato was so good i finished it within minutes. i'll definitely be back!,positive,positive
