text,actual_sentiment,predicted_sentiment
this is the slowest least efficient starbucks in the world do not come here if you re in a hurry i can guarantee you you will leave pissed off and not enjoy your coffee if there is no line or cars in the drive thru you ll be ok,negative,negative
the service has become a lot better i am no longer dreading going in to pick up my coffee i will say this though it s kind of like a roulette though i order one thing and get something completely different i mobile order so i m not sure how it gets messed up two days in a row,positive,negative
i happily live less than miles from starbucks but this one is the closest i am thinking walk up here on a nice sunny day type of close because it is only about blocks away the staff they re always friendly and accomodating they don t rush you you can always expect greetings when you come in and smiles on their faces they always get my orders right and they do it in an efficient manner the storefront clean and well maintained there are several tables and comfortable seating inside some outdoor seating as well and a drive thru you can get the usual drinks available at any other starbucks here as well as the pastry food options you can hang out and enjoy your beverage inside where you will find a few tables and comfortable chairs or take it to go,positive,positive
service has taken a backseat and standards have fallen this once shining example of starbucks franchise consistency has been pulled down by new hires who are difficult to understand in person as well as on the intercom and who appear to give no effort to customer service i can tolerate a decent amount of shenanigans but my experience this morning was so abysmal that i have to cry foul not only was the window attendant impossible to understand because of a lack of enunciation but he no look passed me my coffee and spilled it on my hand then he didn t notice what he had done because he instantly turned his back on me i would expect this from a duncan donuts or mcdonald s but not a starbucks,negative,negative
the workers are very nice but sooooo slow it is consistently the slowest starbucks i ve ever been to,negative,negative
this coffee shop is by far is the best around the staff is awesome and super friendly thank you ronni abby krissy brett annie and sara and issac i know dealing with people can be different but you guys to a superb job at keeping your customer s happy thanks for your hard work i appreciate you,positive,positive
just watched the batista make my order shot of espresso no sf vanilla and some caramel drizzle pretty much milk with flavoring not worth this was my last straw for this location,negative,negative
this new starbucks location is very spacious and welcoming with plenty of indoor seating as well as a small outdoor seating area the staff is friendly as usual,positive,positive
service was excellent the place was super clean i was upset they don t have wifi the coffee was obviously as good as all the other locations no complaints other than the wifi,positive,positive
awkward drive thru the staff does a great job of directing drivers that aren t the brightest when needed sammy is awesome love when hes working always starts my day with a smile,positive,positive
i have yet to wait less than min for a single drink order often my order is incorrect when mobile ordering and takes forever even though there always appears to be plentiful staff easily the slowest starbucks location in all of the city,negative,negative
nice that we have a starbucks in fishhawk but the service is not so great drive through wait times a horrific and service is not so friendly,negative,positive
this starbucks has a pretty wonderful staff and i really appreciate their little pride flag very cute i like to go here when i can afford to as i am a college student with very little allowance haha,positive,positive
wow almost minutes for a basic latte and iced mocha not even a sorry about your wait only barista and check out person gotta blame management for this one won t be back to this starbucks if i can keep from it,negative,negative
look it s a really good place and their food is really good plus their drinks are amazing but some of them are just pure chocolate and sugar and others are just coffee which is really good i like coffee but here s the thing not only that it s extremely pricey but that doesn t stop me from getting a five star review because it s just so awesome highly recommend it just i wouldn t go there every single day or you might not have any money,positive,positive
what s not to love about starbucks love their frapp in the summer months great location plenty is seating inside and out great place to hang with friends and visit,positive,positive
ordered cool lime refresher and got almost like water it only has a hint of lime flavor and full of ice and water don t go this location,negative,negative
knowing how hard it is to find the the you are here city edition mugs i was glad to stop by this starbucks store when we were passing tn and thus adding nashville to my collection the service was good,positive,positive
only starbucks i got to when i m around my house i stop here before work sometimes to get a skinny mocha latte and i m always satisfied there always friendly and cheery and provide service with a smile and bubbly attitude if there is ever something wrong with your drink or your unsatisfied they won t hesitate to make to make you a new one they are all about their customers gotta love that coffee,positive,positive
well they tried the employees were nice they keep the location clean which i d imagine might be a challenge with a bunch of i drivers passing through but i waited a bit longer than i expected for my drink only to get a grande when i d ordered a venti i noted the issue they offered to fix it i waited another five minutes or so before telling them that i d rather take the grande for the venti price and get back on the road they apologized again and offered to make my drink immediately had i cared more i believe they would have gotten me the right thing right away none of the shortcomings were willful but i still opted to hit the road with my grande my memory is a bit hazy on the details but i remember having a similar issue on a past trip the staff members seem to mean well and the experience could be a lot worse but meh i ve experienced better,negative,negative
i don t usually write reviews but this is the second weekend in a row that i have had crappy service by erica i was hoping she was having a bad day last week guess not i work in the restaurant industry and if my employees had the customer service this girl does then they wouldn t be working for me i ordered two drinks both grande mine was made as a tall and was one of the worst mochas i have ever had i asked if they had any sandwiches left and she said i don t think so ok i guess she couldn t be bothered to look awful service what happened,negative,negative
traveling to see my husband who started a new position locally i found myself at this starbucks i currently have a special mug that allows for free coffee for the month and upon presenting this mug the barista at the register offered a new type of brewing called clover i agreed to try it she was very informative and helpful a true asset then while seated at the bar awaiting my new drink another barista royce gave me some interesting insight into starbucks blends and home brew he was funny and very helpful even during an obviously busy time he made my visit quite enjoyable the icing on the cake the coffee was amazing well done,positive,positive
here is my covid update for this location they opened up yesterday for the first time since the stay safe at home order unfortunately i finished up shopping a bit too late to make it out yesterday so i was determined to get my very missed strawberry acai refresher today i went ahead and ordered on their mobile app that estimated the order would be ready in about mins i was running a bit behind but when i got there my order was ready and the whipped cream was still on the frapp we got drinks total they greet you at two tables upon arrival don t expect to go in they will meet you right in front one table is for walk up orders and the other for pick ups ordered ahead on the mobile app their baristas are wearing masks for our safety and would most likely appreciate their patrons doing the same fortunately i did bring my mask as i did not know what kind of setup to expect without having a drive thru at this location it went smoothly abd was extremely convenient our order was perfect and all of our drinks were made just right please pay attention to their very simple setup and things should go off without a hitch they have markers on the floor that encourage separation and social distancing while you wait they were sold out of a lot of food they are a very busy location and this is pretty typical sometimes they don t get to update an item is out before you place your order so please be kind and be patient they are always happy to replace or refund your money and take care of it very quickly so now that you know go in and get that caffeine fix you ve been missing just bring a mask and be kind we are all in this together,positive,positive
i love this starbucks for so many reasons but mainly because the people there genuinely seem to enjoy working there the seating area is also larger than most other starbucks in city limits and everything in here is well maintained and very clean never had a problem with drink consistency or the time it takes to make them i ve definitely been to a couple starbucks along my travels where they have no communication between employees leaving my marked cup sitting on the counter for those few extra minutes while i m trying to rush out the door luckily this is my neighborhood starbucks and i m fortunate to have such friendly employees greeting me every time i walk in,positive,positive
alex and jade were not just baristas for me they were my friends too we used to talk about hats yoga and what not i haven t found anyone that knows my coffee better than asked did i loved the music too and very often would just work from the cafe itself thanks guys,positive,positive
this is one of the best starbucks in tucson the employees are always cheerful polite and very knowledgeable of the sb products andrew zarin and ammie are always very friendly and cheerful which is always nice to do business with them if you are a regular or a first timer here the employees treat you as if you are their only customer it gets crazy at times but everyone pulls together and this makes the flow of orders happen very smoothly the store manager lawson has a great attitude toward his customers and employees best starbucks in tucson thank you always enjoy going to this friendly store,positive,positive
so my boyfriend and i just went through the drive thru when ordering we got one venti peppermint white mocha and a venti peppermint white mocha frap when we go to the window sammie was very rude when asking what the frap was the total came out to my boyfriend handed her a bill and ones he recounted it twice before handing it to her she went back inside the window and then came back out and said he only handed her rather than arguing with her he just handed her another dollar this is unacceptable and her attitude was also not anything you normally get customer service wise from starbucks very disappointed will not be returning to this location,negative,negative
had the worst customer service experience here i asked the barista if my drink had the right shots of espresso in it because it was rather pale without answering they took my drink back and gave me attitude for having to remake it the manager demanded i tasted the remake and when i said no she demanded again i m extremely appalled by this behavior and hope the managers behavior does not reflect the corporation,negative,negative
this is by far the slowest starbucks it s not just once in awhile they are consistent it s as if the manager is never on duty and the workers give zero f ks,negative,negative
must read starbuck s cares about you i unfortunately was in accident out front of this store and after the reports were taken and the cars towed away i entered to store to try and get warm and truthfully process all that had happened just a few minutes earlier while i waited for my wife to pick me up a cup a coffee i thought would be really nice so i went to order my usual as per normal the employees asked how i was doing and i shared that i had just experienced an accident and was waiting for my wife to come get me they were generous enough to listen and offer their support as i explained the situation to top it off they offered the coffee on the house yes maybe just a free cup of coffee but man it meant more than a oz caffeine boost to me thank you to everyone in the store who were so generous and if you ve lasted long enough to read this review i hope you ll consider starbucks for your next coffee craving,positive,negative
stopped at drive through at pm and recording said they were closed pm on a wednesday seriously sign says pm somebody wanted to go home early,negative,negative
love my local starbucks friendly service and pretty consistent in terms of quality i recommend their refreshers and bagels thanks so much for making my mornings better,positive,positive
one of their espresso machines was down this morning during the rush and i think drinks were running minutes the employees worked their butts off and gave out recovery cards to everyone who had to wait a while you could tell the staff was stressed to the nines but they were awesome and did an amazing job given the circumstances and still smiled through it all just wanted to say thank you i appreciate all of the hard work and positive attitudes,positive,positive
my local starbucks great staff very friendly the store is a bit small if you plan to hang out and do some work have a meeting etc but they have made the best out of the space it is also right next door to the best doughnuts in town nicola s so grab a starbucks and some nicola s doughnuts and you are set,positive,positive
when you have a drive thru line out to the street you don t sit here hanging out the drive up window socializing with every customer its discourteous to everyone else in line especially when people downtown are trying to get to work this place has numerous other faults as well for such a busy location they don t fill up the drinks all the way and they ve forgotten my food order inside twice so i had to wait double the time when it was already way too long i m done with this place there s so many other good coffee shops in town to give my business to,negative,positive
this starbucks is a hit or miss with staff some can be super rude and don t listen for example just left and asked for light ice pretty sure they put extra but sometimes when you get the right barista they make it perfect joshua i think is his name is pretty awesome and one other younger guy but i can t remember his name,negative,positive
this sbux is the best the service was super friendly since it s in the hyatt lobby it s not a store that honors gold card rewards but the barista wishes me a very happy birthday and gave me my psl for free now that s customer service,positive,positive
nice location near me free wifi and good place to meet someone for a coffee or do some work,positive,positive
manager lindi is a rockstar i left my purse in the store and lindi went out of her way to secure it and found me on facebook she also realized we own a business and called to speak with my husband way to go on a job well done thank you,positive,positive
the employees there are great and very respectful very down to earth and serves the customers well newtown is a very high maintenance area and i give them props for how they deal with complaints,positive,positive
the coffee is your starbucks selection and quality there s a lot of seating at this location it s clean,positive,positive
i m not a starbucks fan but if you re in the willow grove mall looking for coffee this it baristas were very efficiently working their way through a fairly long line place is clean and it s in the food court with convenient seating pleasant lighting under skylights clean seating area very strong dark roast almost with a burnt flavor i don t drink it but shockingly they were out of the cold brew which must be a bestseller at a place like this,positive,positive
horrible customer service literally stood there for a minute while employees all talked to each other and the cashier lady just stared right through me i wasn t sure wether to order or leave then she finally came back to earth and asked me if i wanted to order pretty sure that s why i m standing there got my drink and the barista made zero eye contact and didn t thank me as a past starbucks employee myself they didn t do anything to standard and was the worst customer service i ve encountered in a long time will not be back,negative,negative
i ve only ever had one problem at this location and it was quickly fixed once i brought it to the attention of the manager the way this store is situated makes it a bit inconvenient for a quick drive thru visit but the staff are accommodating and the coffee is great,positive,positive
this is small location but both times i have been the staff has been awesome always super friendly sincere and most importantly quick they could have stocked the front cooler a little but i did take into account i came in towards the end of the day the best part is it s located inside kroger so i can have my coffee and shop too now we just have to get kroger some carts with cup holders worth the stop,positive,positive
because i love making coffee and home and i have a certain few fave brands i seek when i am craving the joe i don t stumble into starbucks often on days i am rushing i am thankful for a drive thru quick breakfast options the reliability of a chain coffee joint good to know that every starbucks from the hudson to the bay you re gonna get what you get no matter where you are yay i just must mention this location th keystone i m gonna betcha that this is one of the busiest in town now to speak of the baristas drive thru emcees the staff are young exceptional previously the gentlemen were upbeat and friendly second to last visit our barista was gracious and polite every time they are quick todaaaaay sing that the young lady that took my order literally sang my order back to me and made sure i would have a great day thanks,positive,positive
my sister and i had a coupon for a buy one get one free holiday drink i arrived and went inside to place my order i was greeted and ready to place my order i provided the cashier my coupon and starbucks card the only thing that was wrong was that i asked for an iced latte but i ended up with a frozen one no biggie it was free and i still enjoyed it this location is attached to a bank which is kind of cool i bet the bankers love the smell of coffee all day or they hate it and they do have a drive thru as well,positive,positive
does this look like light ice wtf for the price of these drinks we don t need cups full of ice,negative,negative
the good every worker i encounter at this location is friendly stopping at this location multiple days a week my order is correct and in the chance that it s not it is fixed with a smile and apology the location is clean the not so good the app often lists that they are out of items when they actually aren t so always be sure to physically go in or go through the drive thru to order if you encounter this issue at the blue bell location,positive,positive
with an entrance that shares the lobby of the hilton hotel this is still a completely proper starbucks with all the usual accoutrements including an independent wifi signal and starbucks coffees and snacks plenty of seating with tables a sofa comfy chairs arranged to face each other and lots of power outlets along the wall i just had a single espresso in order to justify the taking up of a table and sitting here for an hour while waiting for the library to open but it s still a nice starbucks,positive,positive
my favorite hot starbucks espresso beverage is the venti carmel macchiato i admit i m very picky about my order but it s not like it s a cent cup of coffee i was soo blown away tonight as the barista made my carmel macchiato absolutely perfectly delicious and on point my hubby and i frequent this starbucks location drive thru whenever we can hubby just orders the venti pike w cream splenda he s not hard to please at all if i wasn t with him he d settle for a cheap regular coffee from the donut place i on the other hand am not a fan of coffee so when we are out together it s starbucks only lol i order the hot venti sugar free carmel macchiato with pumps of the sugar free vanilla syrup extra carmel drizzle in the cup splenda frothed milk just shot of espresso not the that comes with this and with a straw to sip from yes i know it sounds like a lot but i am a diabetic and i also can t have a lot of caffeine so i have to be specific stars from the barista tonight my macchiato was perfection thank you so much,positive,positive
this starbucks is consistent and ever present in the world from london to la it s all the same experience some locations are slower than others,positive,positive
hey guy with the braids dancing inside when you look outside and someone is waiting then that should be your queue to engage and provide service not ignore me and keep dancing,negative,negative
the people who work at this starbucks are literally the nicest people i ve encountered i walked in a probably five employees said hello to me and two of them struck up a conversation also they made my drink quickly and without any errors i really don t normally review starbucks because they are all the same but i was struck by how friendly everyone here was,positive,positive
this is a very convenient starbucks location and a great store though the quality of service is a hit and miss depending on the baristas on duty and how busy the place is you re likely to have either a star or a star experience i m not particularly happy because they ve messed up something on my last four visits there forgetting the extra shot of espresso giving me a small drink instead of a medium giving my drink to someone else maybe they ll finally get it right on the fifth try,negative,positive
came to the same location at a different time and the experience was better patrick the barista was super helpful and top notch customer service i got a vanilla roobois which is really good and even better with a little bit of milk,positive,positive
was here for a meeting and this was closest to my hotel can t believe it is attached to a beautiful marriott and the service was so poor food did not look appetizing at all the women working were not friendly got a snide laugh from one and an eye roll from the cashier when i checked to make sure i had ordered a grande then a deadpan yes it s a grande with eye roll the two were so rude had asked for no foam and it came with foam but wasn t about to take it back to them for fear they would spit in my drink hire better baristas that are more friendly and accommodating to the customers will be walking to the farther starbucks as i don t care to go back to this one,negative,negative
so glad to have this starbucks right here in my neighborhood everyone that works here has always been friendly and eager to get your order right service is always fast and efficient but if not completely accurate they work hard to fix your order asap the best starbucks i ve ever been to they re always busy but always friendly,positive,positive
just wanted to thank who ever made our drinks they were the best haven t gotten well made irish cream cold brew in a while this time it was perfection,positive,positive
this is a great starbucks and the one that i stop at almost threw mornings a week there s no drive through but it s so easy to get in and out that it doesn t matter my favorite coffee to get is a simple task blonde it tastes a tiny bit chocolaty and i like how is smoother than most of their other coffees my favorite breakfast food there is the bacon sandwich with egg and gouda i d amazing,positive,positive
i ve been patronizing this starbucks every now and then ever since they opened working on the northwest end of the cbd near the main post office i am only a block from the hyatt and often find myself cutting through the buildings on my way to poydras street every time i do i often stop at this full service starbucks located inside the hyatt as far as food and coffee goes this place isn t any different from any stand alone locations however it has a fairly large seating area and free wi fi couple that with an endless stream of tourists in the hyatt this place is the perfect spot to sit people watch if you re into that sort of thing since i usually cruise through here on my limited lunch break i never take advantage of the seating or wifi however if i had the time or if i was a guest at the hyatt i know i d be down here with my i pad just surfing chatting and taking in the sights and drinking a refreshing beverage of course,positive,positive
the staff at this location are always sweet and quick i ve spent hours studying chairing with friends and grabbing a coffee to go and every time i m pleasantly surprised by the customer service on days they mess something up they quickly and apologetically apologize for it the milk and creamer at the front is a little odd but works ok with the space i recommend relaxing the patio and people watching in the afternoon,positive,positive
the service at this starbucks is super slow from the moment you walk in you feel as if something fishy is up with the store the glass on the front door is cracked with no tape or warning signs safety hazard i know vandalism happens but make sure your customers are not going to get near it or use the door next the line was only three people deep me being that third person and it took a good minutes to get to the front the three workers were doing the following one was making drinks by herself the next one was on the register trying to ring up orders and she seemed a little distracted chatting five of the ten minutes away with her friend who was buying one item the last guy was chatting away with the girl on the register distracting her from her job after we ordered our drinks we waited another minute for them to arrive now i know this is typical of a crazy morning a lunchtime rush or any busy period in the day but none of this was happening when we got our drinks we asked for one cardboard sleeve for our own cup that we brought the girl making drinks was not only rude about it to us she was rude about it to the lady in front of us about the same thing a couple of suggestions to the manager owner first put a manager in that team second if the cardboard sleeves are that big of a hassle put out a dispenser of them and customers won t have to ask for them we were about to spend x what we did spend but since the service was terrible we decided not to and almost walked out and went to our preferred store about two miles away,negative,negative
we thought the service was great the lady who took our order was new however considering how busy they were i thought she did excellent under pressure while maintaining a really friendly demeanor even though i had a complicated drink order my drink came out correct and delicious it took about five minutes for our drinks to be ready but like i said they were busy and carla did a phenomenal job juggling all those orders,positive,positive
i didnt like this location because is was dirty inside the store and the bathroom was nasty to the point that i couldnt use is when i really needed to use it i hope the management will see this review and will take further action to solve this issue,negative,negative
everyone is complaining about the parking me too the issue is not just that there s only a tiny lot but that the surrounding streets all have parking bans or permit parking only so there s nowhere to go for overflow parking the parking lot is too tiny to reasonably fill this coffee shop assuming about people to a car there s ample seating but barely any parking there isn t even any metered parking nearby but to add insult to injury this place isn t exactly easily accessible by any form of transportation i m a walker and a septa user this location is along a big street with fast traffic and the lot is between the sidewalk and the door not friendly to walkers it s very near the septa station but the walk from the station to the starbucks isn t a friendly one other than that this place is decent nice employees decent decor but seriously i d like to see them do something about making this location more friendly to people trying to actually get to it whether by car or by foot,negative,positive
why is there a sluggish line in the drive thru lane at p m on a sunday this location is on a continual downfall my drink order was incorrect during three of my last four visits and the evening crew focuses more on chatter than quality service i begrudgingly visit this location because it is near my home and en route to work but i may have to throw in the towel and drive to another location or stop wasting time and money at starbucks,negative,negative
i go here all the time so i m tempted to change my profile pic but that is sans integrity so i won t now while the workers here are not sans integrity they are sans training this place is so busy their drive through line is always hanging out into the middle of broadway which indicates to me that they need to go faster i usually just go in where they re speedy enough but understaffed understocked and kind of lazy about putting enough ice in my coffee and the like something starbucks has going for it is friendly service i mean almost always almost everywhere around the world starbucks has friendly service these kids are friendly and one once gave me a courtesy beverage when he took way too long and they are kids from the university of course but someone needs to check out this branch and take it up to par,negative,positive
i had a good experience here i m in the military and i needed to plug my laptop in to the wall to send a email for work and they let me use it there was no table but that s okay they have very happy bubbly faces and the place was clean i d go back anytime everyone there was nice the time now is pm friday october,positive,positive
i have to give this starbucks stars for the incredible customer service minutes prior the staff had no idea i had just left a downtown location for lunch who refused to acknowledge us serve us as we stood at the counter they kept their backs to us due to our skin color while carrying on a complete conversation with one another hoping we would go away it worked we walked out however a little down trodden i walked into this starbucks and i was greeted like an old friend took an ugly experience in my day and made it better inside very clean lots of seating inside and outside if you are still reading wondering what resturant refused to acknowledge us starts with the letters annex,positive,positive
you know what this is a place of respect they are so nice whenever i come to get my coffee i ve gotten it twice now they re so friendly and it s an experience with them they greet me by name and they laughed with me and joked around with me they re a vibe i hope they get to know i said this very clean store you guys are awesome,positive,positive
we buy a house over here off central and are thrilled because starbucks is hours and i literally use you hours and now you change that done will no longer be a a patron of this starbucks,negative,negative
a cruise ship that i was on stopped at this town so i decided to rest here for a little bit service was a little slow but the drinks were good and the baristas were very cheerful the location itself was very nice if i ever return to this town for another vacation i will definitely be back,positive,positive
i have a confession to make i like starbucks i mean i do prefer unique independently owned caf s still if i see the starbucks logo on the horizon i usually need coffee in a classically conditioned response the thing i like about them you can typically count on a consistent drink it tastes the same from coast to coast however i stopped at this location for a quick caffeine boost before taking my kiddo to play the service was just not friendly the cashier s eyebrow was lifted because my sister took an extra minute to decide on a replacement drink when her initial request was not available the cashier was very impolite there were probably other employees working they were also unfriendly and slow our drinks took longer than usual despite the lack of any other customers unfortunately when they were completed they were not made correctly we debated whether or not to return to the counter and decided that having paid for a specialty drink it was worth a replacement or refund long story a little less long they were extremely rude about that too i ll avoid this location in the future,negative,negative
i was on my way to hershey and came across the peter j camiel rest stop once inside i looked around at the options which included pza roy rogers and starbucks after some deliberation i decided to stop off at starbucks unlike other rest stop starbucks this one has a fast moving line and full service including hot drinks and the usual starbucks snacks even better the line moved pretty fast eventually i got up to the front of the line and placed my order i didn t get anything too large just a large hot chocolate and a muffin while the cashier was nice she was a bit too personable at times if there were more people in the line i can see that causing a longline my hot chocolate came out fast though it was a bit watery in my opinion when it comes to seating you just have to sit in the rest stop though they have a free phone charging station,positive,positive
usually starbucks is always spot on but today my boyfriend and i bit into a cold breakfast sandwich you could imagine how happy we were,negative,positive
typically this starbucks has friendly employees and pretty good service but last week i had an odd experience i was driving to orlando when i went through the drive through my coffee tasted normal but when i got to the bottom i discovered it was full of coffee grinds after that sip full of grounds i noticed the sleeve on my drink had a message that said be kind and the rest of the sleeve was shaded red no idea why this message would have been to me since we didn t really interact with anyone for very long and went through the drive through in any case i m disappointed and we may be skipping this starbucks in the future,negative,positive
this is my normal starbucks and it s usually pretty good it isn t the best one in the world but far from the worst they baristas are efficient and my order is almost always right this one stays super busy but i m usually a satisfied customer friendlier customer service would make this a star for me,positive,positive
staff is super friendly fast and efficient i go there regularly for my afternoon coffee and no matter what i order it s always consistent from one time to the next,positive,positive
do not waste your time here and believe me you will waste a lot of time this place is a disaster and an embarrassment to the starbucks name aside from the terrible location that other reviews have mentioned the low level of service and attitudes of staff who simply could care less defy explanation after a long break i went back early on a saturday the drive thru circled around the building as usual so i went in there were at least people waiting for their orders only one person at the register and one person who may or may not have been a manager who did not look up or get off her cell phone the entire time i was there approx minutes the staff moved at a snail s pace there was a steady line of customers asking about their orders or with incorrect orders that had to be remade which only slowed things down more the young man at the register was more concerned about making sure his hair was in place i did not appreciate watching him run his hands through his hair multiple times and then handle pastry orders for customers i made sure he was not the who touched my food or i would have definitely said something apparently there are plenty of people who don t mind spending their money here but i will not be one of them,negative,negative
i m not sure if i could imagine a starbucks that is more sterile one would be better off going to dunkin donuts or mcdonalds sure i m not a fan of the coffee at dunkin or mcdonalds but they both have better food imagin that for a much better price starbucks is nothing more than a corporate coffee shop with a shelf full of chinese products and coffee that is disguised as good through the addition of large amounts of sugar in the clients drinks this brownsburg location has two soft chairs with the remainder of the decor designed to get the locals in and out of this retail location as fast as possible i certainly regret ordering coffee in a paper cup from this place the staff though was certainly pleasant please someone open a good coffee shop in brownsburg and hire the starbucks staff,negative,negative
coolest starbucks i ve ever been in for a coffee is a small price to pay for the super laid back hipster mac book ambience going in this java house,positive,negative
i came to this starbucks while visiting my mom this starbucks is very clean has plenty of seating and family friendly they ve got a changing station and high chairs staff is very friendly,positive,positive
every time i get a drink from here it s disgusting anytime i order online even if i order min ahead of time it s still not ready i guess i ve been spoiled by the brownsburg starbucks,negative,negative
allow extra time if your headed to this starbucks gotta be one of the slowest in town i do drive through and order only already brewed coffee pike but still wait long periods min at the window earlier this week for someone to even come to the window and take my money not especially busy at am but boy are they slow i think i ll purchase a coffee maker i m on extended work stay and brew my morning coffee in my hotel room the coffee isn t that good to have to deal with this kind of frustration so early in the am,negative,negative
i came about for the starbucks customer appreciation event from there was a line of about people one woman said the line at pm was looong so coming a little late paid off this time the staff here had it under control there were cashiers and several people making drinks two other baristas were directing traffic making the process quick in about minutes i had my drink you could choose any tall espresso drink i had a peppermint mocha with skim milk it was made perfectly with a whipped cream topping thank you starbucks,positive,positive
this starbucks sucks i feel bad because the whole staff is clueless only people working and none of them know what the hell they are doing bathrooms smell like shit and slow slow slow service,negative,negative
i always order the same thing at every starbucks i go to and the quality is always always the same except for here not only was the wait stupid but the place is filthy which makes you think the sanitation of the blenders ect is the same i could have gotten better service and better coffee from mcdonald s i ordered a vanilla bean creme for my boyfriend and it s just an expensive fast food milkshake the last one he had was delicious from the lemmon valley starbucks so idk what the deal is with this place in particular,negative,positive
newer starbucks location friendly staff enough parking and neat setup inside there s lots of space inside and i liked how there were different types of seating instead of identical chairs and tables all lined up the decor is also new and interesting compared to other locations i ve been to this starbucks has nitro brews which can t be found at all locations only complaint was that all the tables seemed to be dirty when we arrived and it wasn t busy,positive,positive
ordered pbj box for my kid which comes with small half pbj four slices of apple and two carrots n cucumber slices and dip well my three and half year old child was refusing to eat apples and cucumbers so i was quite surprised since she loves apples so tried bite of apple they were sour and cucumber were bitter asked javier if there is anything can be done his answer was too bad these come prepackaged so this starbucks store has no control over it and i can call the corporate and ask them if they can do something about it was quite amazed by the service just spoke with the corporate office and according to them this whole situation could have been handled differently javier certainly needs some training,negative,negative
newer location with a drive through polite and fast service small lot which might be more difficult to negotiate during busy hours don t go to the back of the lot to exit elsewhere crazy maze of cartways,positive,positive
a starbucks is a starbucks but this is my local one so i wanted to commend them the standard delicious drinks finally got that pumpkin spice latte this basic bitch had been pining over comfy seating where my sister and i lounged for a very long time while no one seemed to care also writer working on screenplay great american novel desk seating i can attest their frappuccinos are also sugar y fat y delicious service is quick and gracious all in all a good go to local coffee place,positive,positive
don t order a cappuccino they don t know how to make foam i specifically requested an extra dry cap and got extra bubbly milk that resembled a milkshake customer service was good just need more training on how to make proper foam it s not that hard don t think i ll be coming back since it was for a drink that wasn t authentic that s conglomerates for you,negative,negative
if you re looking to get work done do not come to this starbucks for a solid half hour they were playing extremely loud rock music complete with a lot of yelling that was blaring throughout the store the music was quiet at first and at a bearable level and then one of the employees it turned it to the highest possible volume i looked around at the other patrons there and everyone seemed equally as annoyed this is probably the rd time the high volume of the music has made me left this store i will not be coming back,negative,negative
awesome service i always am greeted with friendly individuals watch out for the parking lot which can be a cluster f in the morning,positive,positive
honestly reviewing a starbucks is like reviewing a mcdonalds you know what you re getting and the quality may vary depending on just how little the employees care at the precise moment you re there but it will never be the best culinary experience of your life nor will it be the worst that said the staff were friendly seemed competent and made their way through a fairly long line of customers in a reasonable amount of time,positive,positive
i m sorry i know it s still covid and they re a new franchise who may be training more folks but this starbucks is the worst i have ever experienced in town the people are so nice but there is a massive disconnect between ordering and receiving your coffee drinks even the busiest shops in franklin cool springs turn around customers quicker with double the crowd we ve tried to order in store online pickup drive thru every option comes with a minimum of a minute wait as they all run around and forget who s order is actually finished and who s needs making really want to like this spot but with other coffee options nearby can t see us keeping up with a place that holds no value on decent service hope it improves,negative,negative
omg i love the coffee here now i can see why starbucks is so popular only one coffee in my lifetime has been better than starbucks and that was scot coffee out of allentown,positive,positive
went to get a iced tea and coffee been here multiple occasions all were we ll very fast at service very friendly if there is a slight or even chance of dissatisfaction they are happy to remake what you need with out making faces or acting as if it is an inconvenient thing for them to do never had any issues here yet great place,positive,positive
grab and go was easy peasy we popped in after finding a location that was nearby to the hotel we had stayed in and this one popped up we were greeted right away and our orders were up very quickly drinks were made as ordered and staff was nice this one does not have a drive thru and the inside seating was closed but they did have a limited amount of outside uncovered seating if you really wanted to hang out overall a easy in and out for a grab and go coffee but no drive thru and lack of covered seating,positive,positive
